simulation,subject,group_id,question_id,source_file,source_exam,source_question,answer,answer_source,difficulty,solution_status,shared_context,pages,question_text
simulacro-2,Ciencias Naturales,EXT-science2019-15-15,science2019:15,cuadernillo-de-preguntas-saber-11-ciencias-naturales-2019.pdf,,15,C,official,Media,enhanced_guided,False,assets/pages/expanded/science2019/p011.jpg,"11 Prueba de Ciencias Naturales En un centro comercial, una estudiante observa a un trabajador que se dispone a limpiar los vidrios del edificio. La cuerda 2 se usa para mantener en equilibrio al trabajador ante un viento constante que corre de derecha a izquierda, como se muestra en la figura 1. La estudiante construye el diagrama de cuerpo libre de la situación (ver figura 1). La estudiante observa que el trabajador llena su recipiente completamente con agua y limpiavidrios y, por tanto, debe modificar su diagrama de cuerpo libre. Teniendo en cuenta la información anterior, ¿cuál de los diagramas mostrados en la figura 2 corresponde a las fuerzas después de llenar el recipiente? A. El diagrama 1, porque si solo aumenta la masa, debe aumentar solamente el peso. B. El diagrama 2, porque la tensión de las cuerdas debe aumentar para soportar más peso. C. El diagrama 3, porque al aumentar la masa aumentan el peso y la tensión de la cuerda 1. D. El diagrama 4, porque al aumentar la masa aumentan todas la fuerzas. Dirección del viento Cuerda 1 Cuerda 2 Diagrama de cuerpo libre inicial Tensión 1 Tensión 2 Peso Fuerza del viento y x Figura 1 Diagrama 1 y x Diagrama 2 y x Diagrama 3 y x Diagrama 4 y x Figura 2 Viento 15."
simulacro-2,Ciencias Naturales,EXT-science2019-18-18,science2019:18,cuadernillo-de-preguntas-saber-11-ciencias-naturales-2019.pdf,,18,D,official,Media,enhanced_guided,False,assets/pages/expanded/science2019/p013.jpg,"El salto bungee se practica generalmente en puentes (ver figura). En uno de estos saltos, se utiliza una banda elástica que tiene una longitud sin estirar de 30 metros y que puede estirar 30 metros más. En un salto, un deportista se lanzará desde un puente de 65 metros de altura. Cuando ha des- cendido apenas 20 metros de altura (ver figura), la transformación de energía que se habrá dado hasta ese momento será de A. energía cinética a potencial elástica. B. energía cinética a potencial gravitacional. C. energía potencial gravitacional a potencial elástica. D. energía potencial gravitacional a cinética. 18."
simulacro-2,Ciencias Naturales,EXT-science2019-21-21,science2019:21,cuadernillo-de-preguntas-saber-11-ciencias-naturales-2019.pdf,,21,A,official,Media,enhanced_guided,False,assets/pages/expanded/science2019/p014.jpg,"El modelo representa la relación entre, la altura y la cantidad de partículas de aire. Una olla con agua hierve a una temperatura de 100 °C, cuando la altura es 0 km. Teniendo en cuenta que el punto de ebullición corresponde a la temperatura a la cual la presión de vapor del gas iguala la presión atmosférica, si se pone a calentar la misma cantidad de agua a una altura de 25 km, puede afirmarse que el agua A. hierve a una temperatura menor que 100 °C, porque la presión es menor en esta altura. B. hierve a una temperatura mayor que 100 °C, porque la presión es menor en esta altura. C. nunca hierve, porque en esta altura hay muy poca cantidad de aire. D. se congela, porque al no haber aire el agua pasará a estado sólido. 30 Altura (km) 25 20 15 10 5 0 21."
simulacro-2,Ciencias Naturales,EXT-science2019-26-26,science2019:26,cuadernillo-de-preguntas-saber-11-ciencias-naturales-2019.pdf,,26,A,official,Fácil,enhanced_guided,False,assets/pages/expanded/science2019/p016.jpg,"Un estudiante desea comparar los valores de las densidades de tres líquidos (agua, etanol y aceite) y para ello hace tres mediciones de una misma masa de líquido (100 g) a tres temperaturas. Los resulta- dos obtenidos se muestran en la tabla. Con base en la anterior información se puede afirmar que el experimento del estudiante está mal planteado, porque A. las temperaturas empleadas no son las mismas, por lo que no se pueden hacer compara- ciones entre las densidades de los tres líquidos. B. no se pueden hacer comparaciones sin medir diferentes volúmenes de los tres líquidos en las temperaturas indicadas. C. es necesario realizar otras mediciones a temperaturas más altas, para saber si el valor de la densidad sigue cambiando. D. el aceite posee propiedades físicas y químicas muy diferentes del agua y del etanol y esto hace que no se puedan comparar. Temperatura (°C) 6 17 22 Temperatura (°C) 3 8 34 Temperatura (°C) 10 20 30 Densidad (g/cm3) 0,99999 0,99786 0,99886 Densidad (g/cm3) 0,80374 0,79956 0,77756 Densidad (g/cm3) 0,92252 0,91553 0,90852 Agua e ti e c A l o n a t E 26."
simulacro-2,Ciencias Naturales,EXT-science2019-28-28,science2019:28,cuadernillo-de-preguntas-saber-11-ciencias-naturales-2019.pdf,,28,B,official,Fácil,enhanced_guided,False,assets/pages/expanded/science2019/p017.jpg,"17 Prueba de Ciencias Naturales En un experimento, un sólido de identidad desconocida se calienta y se mide su temperatura hasta que se evapora, obteniendo la siguiente gráfica. Para identificar el sólido se cuenta con los datos de la tabla. ¿A qué sustancia corresponde el sólido inicial? A. Al benceno. B. Al agua. C. Al acetonitrilo. D. Al 2-butanol. Gas Líquido Sólido Tiempo Temperatura (°C) 0 20 -20 -40 40 60 80 100 120 140 Sustancia Benceno Agua Acetonitrilo 2-butanol Temperatura de fusión (°C) 6 0 -45 -115 Temperatura de ebullición (°C) 80 100 82 100 28."
simulacro-2,Ciencias Naturales,EXT-science2019-29-29,science2019:29,cuadernillo-de-preguntas-saber-11-ciencias-naturales-2019.pdf,,29,C,official,Media,enhanced_guided,False,assets/pages/expanded/science2019/p018.jpg,"Una estudiante realiza diferentes ensayos con el objetivo de determinar el efecto de la concen- tración de los reactivos sobre la velocidad de formación de W en la reacción X + Y W. En cada ensayo mide la velocidad de formación de W manteniendo constante la concentración de uno de los reactivos y variando la del otro, como se muestra en las siguientes gráficas: Con base en estos resultados se puede concluir que el cambio en la velocidad de formación de W A. no depende de la concentración de los reactivos. B. depende de la concentración de ambos reactivos. C. depende solamente de la concentración de X. D. depende solamente de la concentración de Y. 30 25 20 15 10 5 0 0 5 10 15 20 25 Efecto en la velocidad de reacción al variar la concentración del reactivo X (concentración de Y se mantiene constante) Velocidad de formación de W (M/min) Concentración de reactivo X (M) 30 25 20 15 10 5 0 0 5 10 15 20 25 Efecto en la velocidad de reacción al variar la concentración del reactivo Y (concentración de X se mantiene constante) Velocidad de formación de W (M/min) Concentración de reactivo Y (M) 29."
simulacro-2,Ciencias Naturales,EXT-science2019-30-30,science2019:30,cuadernillo-de-preguntas-saber-11-ciencias-naturales-2019.pdf,,30,A,official,Fácil,enhanced_guided,False,assets/pages/expanded/science2019/p018.jpg,"Una estudiante desea conocer las proteínas presentes en la sangre. Para ello, emplea una técnica que las separa de acuerdo con su peso molecular y produce una respuesta en diferentes instantes de tiempo cada vez que una proteína es detectada. Ella obtiene los resultados mostrados en la siguiente gráfica, en donde cada pico representa una proteína diferente. Una proteína con peso molecular de 120 kDa podrá separarse en un tiempo A. entre 25 y 35 minutos. B. entre 5 y 25 minutos. C. entre 35 y 45 minutos. D. después de 45 minutos. Proteína W (400 kDa) 5 10 15 20 25 30 35 40 45 Tiempo (min) Respuesta del detector Proteína X (130 kDa) Proteína Y (100 kDa) Proteína Z (50 kDa) kDa = unidades de peso molecular 30."
simulacro-2,Ciencias Naturales,EXT-science2019-31-31,science2019:31,cuadernillo-de-preguntas-saber-11-ciencias-naturales-2019.pdf,,31,D,official,Fácil,enhanced_guided,False,assets/pages/expanded/science2019/p019.jpg,"La conductividad de una disolución es la capacidad que tiene esta para conducir la corriente eléc- trica. Un estudiante realiza una serie de experimentos para estudiar la conductividad de un tipo de sal (MgSO4) disuelta en agua, y obtiene los siguientes resultados: Con base en la anterior información, en este experimento el estudiante buscaba estudiar A. la influencia de la temperatura sobre la conductividad. B. el efecto de la conductividad de la disolución sobre la concentración de la sal. C. la influencia de la carga de los iones sobre la conductividad. D. el efecto de la concentración de la sal sobre la conductividad de la disolución. Conductividad Temperatura = 25°C Mg2+SO4 2- Concentración (mol/L) (S cm-1) 31."
simulacro-2,Ciencias Naturales,EXT-science2019-32-32,science2019:32,cuadernillo-de-preguntas-saber-11-ciencias-naturales-2019.pdf,,32,B,official,Difícil,enhanced_guided,False,assets/pages/expanded/science2019/p019.jpg,"19 Prueba de Ciencias Naturales Los alcoholes pueden ser oxidados a cetonas, aldehídos o ácidos carboxílicos de acuerdo con el tipo de alcohol que reacciona, como se muestra en el diagrama. Para reconocer el tipo de compuesto que se forma en una oxidación se realizan las siguientes pruebas. Si en un laboratorio se oxida un alcohol de 6 carbonos y se aplican las pruebas de reconocimiento de grupos funcionales obteniendo un espejo de plata y coloración morada con almidón, se espera que después de la oxidación se haya formado una mezcla de A. B. C. D. Alcohol 1° Aldehído Ácido carboxílico R-CH2-OH Alcohol 2° R-CH-R OH R-C-H R-C-OH O [O] [O] [O] = Oxidación [O] Cetona R-C-R O O Prueba de Tollens Reconoce la presencia de aldehídos, si se forma un espejo de plata (color plateado) en el fondo del tubo de ensayo. Prueba de Lucas Reconoce la presencia de alcoholes, si se forma un precipitado insoluble en la reacción. Prueba de yodoformo Reconoce la presencia de cetonas, si aparece un precipitado de color amarillo. Prueba de Yoduro-Yodato Reconoce la presencia de ácidos, si una solución con almidón se torna de color morado oscuro. CH3-CH2-CH2-CH2-CH2-C-H O CH3-CH2-CH2-C-CH2-CH3 O y CH3-CH2-CH2-CH2-CH2-C-H O CH3-CH2-CH2-CH2-CH2-C-OH O y CH3-CH2-CH2-CH2-CH2-CH2-OH CH3-CH2-CH2-CH2-CH2-C-OH O y CH3-CH2-CH2-C-CH2-CH3 CH3-CH2-CH2-CH2-CH2-CH2-OH y O 32."
simulacro-2,Ciencias Naturales,EXT-science2019-39-39,science2019:39,cuadernillo-de-preguntas-saber-11-ciencias-naturales-2019.pdf,,39,A,official,Media,enhanced_guided,False,assets/pages/expanded/science2019/p022.jpg,"Un carro de masa M, se mueve sobre una superficie horizontal con velocidad V1 en la dirección que ilustra la figura (1). En cierto instante un objeto de masa m que se mueve perpendicular a la superficie, cae en el interior del carro y continúan moviéndose los dos como se muestra en la figura (2). Desprecie el rozamiento entre la superficie de la carretera y el carro. La rapidez del carro después de que el objeto cae dentro de él A. disminuye porque la cantidad de masa que se desplaza horizontalmente aumenta. B. aumenta porque durante el choque el carro adquiere la velocidad del objeto que cae. C. aumenta porque al caer el objeto le da un impulso adicional al carro. D. no cambia porque el momentum del objeto es perpendicular al del carro. Antes M V1 V = ? m m Figura (1) Figura (2) Después 39."
simulacro-2,Ciencias Naturales,EXT-science2019-40-40,science2019:40,cuadernillo-de-preguntas-saber-11-ciencias-naturales-2019.pdf,,40,C,official,Media,enhanced_guided,False,assets/pages/expanded/science2019/p023.jpg,"Los rayos de luz emitidos por objetos luminosos viajan en línea recta dentro de un mismo medio (ver figura 1). Si un rayo de luz pasa de aire a agua cambia su dirección como se muestra en la figura 2. Cuando una piscina está vacía, un nadador observa el farol que está en el borde (ver figura 1); luego, cuando se llena la piscina (ver figura 2) el nadador verá el farol A. más bajo. B. de la misma altura. C. más alto. D. invertido. Rayo de luz Aire Nadador Figura 1 Farol Rayo de luz Aire Agua Nadador Figura 2 Farol 40."
simulacro-2,Ciencias Naturales,EXT-science2019-41-41,science2019:41,cuadernillo-de-preguntas-saber-11-ciencias-naturales-2019.pdf,,41,B,official,Fácil,enhanced_guided,False,assets/pages/expanded/science2019/p023.jpg,"23 Prueba de Ciencias Naturales Una estudiante realizó un experimento para medir la velocidad de propagación del sonido en el aire a diferentes temperaturas. Los resultados que obtuvo se muestran en la siguiente tabla. ¿Cuál de las siguientes gráficas muestra los resultados del experimento? Temperatura (°C) 0 1 2 3 331,7 332,3 332,9 333,5 Velocidad del sonido(m/s) 0 331,7 Velocidad del sonido (m/s) A. Temperatura (°C) 332,3 332,9 333,5 1 2 3 0 331,7 Velocidad del sonido (m/s) B. Temperatura (°C) 332,3 332,9 333,5 1 2 3 0 331,7 Velocidad del sonido (m/s) C. Temperatura (°C) 332,3 332,9 333,5 1 2 3 Velocidad del sonido (m/s) D. Temperatura (°C) 0 331,7 332,3 332,9 333,5 1 2 3 41."
simulacro-2,Ciencias Naturales,EXT-science2019-42-42,science2019:42,cuadernillo-de-preguntas-saber-11-ciencias-naturales-2019.pdf,,42,D,official,Difícil,enhanced_guided,False,assets/pages/expanded/science2019/p024.jpg,"Un investigador somete dos grupos de ratones a las condiciones que muestra la tabla. Él quiere evaluar la capacidad que tienen estos dos grupos de ratones de recordar un lugar, guiados por objetos ubicados en el espacio. Para esto mete los ratones de cada grupo en un tanque con agua durante un minuto por 7 días consecutivos, para que encuentren un recipiente transparente que flota en el tanque y que está señalizado con un triángulo en la pared. El último día registra la trayectoria que recorre cada ratón, como se muestra en la figura. De acuerdo con el experimento, ¿por qué los ratones del grupo 1 ubicaron tan fácilmente el recipiente? A. Porque el triángulo los guió hasta el recipiente. B. Porque nadaron más rápido que los ratones del grupo 2. C. Porque permanecieron más tiempo en el tanque que los ratones del grupo 2. D. Porque el ejercicio mejoró su capacidad de memorizar. Grupo 1 En ejercicio durante un mes antes del experimento. Sin ejercicio durante un mes antes del experimento. Grupo 2 Ratón del grupo 1 Ratón del grupo 2 Objeto en la pared Recipiente que flota Trayectoria del ratón 42."
